keyword,judul,tanggal,sumber,source_url,url_google,url_resolved,konten,authors,tags,top_image,resolution_status,parse_status
MBG,"Pasca Lebaran, SPPG Watdek Kembali Distribusikan MBG - RRI.co.id",,RRI.co.id,https://rri.co.id,https://news.google.com/rss/articles/CBMilwFBVV95cUxPNFl3Q2V6QlVCbjVKdDR6Nzlvd29wSDZqdldndmttaE9GNXJxQU9ZbmJ5azhLSE1IY2RWRUVKdWdpVmc5ekFiQzZINjBjOHVZc2ZqbWI5UWhJY2N6XzNNYURGaE9nRk9ZVGhmbU4xV25zM1VXVHNxVjZubFVpLVNfdmNlWEN3U2VrWjlnb0lBN2hUd21mSUpn?oc=5,https://rri.co.id/tual/asta-cita/2312226/pasca-lebaran-sppg-watdek-kembali-distribusikan-mbg,FAILED_TO_PARSE,,,,success,failed: Failed to parse article at https://rri.co.id/tual/asta-cita/2312226/pasca-lebaran-sppg-watdek-kembali-distribusikan-mbg: 'Article' object has no attribute 'set_html'
MBG,"Aturan Menu Berubah, Siswa di Bontang Terima MBG sampai Jumat - bekesah.co",,bekesah.co,https://bekesah.co,https://news.google.com/rss/articles/CBMihgFBVV95cUxPLWxOUUNpSnlvX2JsaXJ1TlFBSFgwTWR5eC1PREY1Sy1ZMkVWQ2xTOXh2bG1abkZtQmsxSjFKbGZ4ZWcyZDRrU2trVkVrUDhzWDhMZnRDT183Nm1lN0RkUks2V3JDQWdXeUk4OERpcUpBbm15QmZXU3pHQkE0WnpEQUlCMGxUZw?oc=5,https://bekesah.co/aturan-menu-berubah-siswa-di-bontang-terima-mbg-sampai-jumat,FAILED_TO_PARSE,,,,success,failed: Failed to parse article at https://bekesah.co/aturan-menu-berubah-siswa-di-bontang-terima-mbg-sampai-jumat: 'Article' object has no attribute 'set_html'
MBG,Aturan WFH 1 Hari Berdampak Penyaluran MBG Anak Sekolah dan Kelompok 3B? BGN Buka Suara - PRFM News - PRFM News,,PRFM News,https://prfmnews.pikiran-rakyat.com,https://news.google.com/rss/articles/CBMi3gFBVV95cUxPakNfcHh3ZVJLT2tlajJ1RVpZNWpCeHVReUZkSm9iNDk4OHNrRXVwUDQxUTNYZ3NYbW84c0FQQ2dSalM5dWw3N1BaWFlWU1F3UzBpUjNaYkE1N0RMbTM5cEtVRFFkLVNfTi12TjZkd1ZmMWdyLU9mQlc3VHZTQXBteTVBeTg4cXRXeUY3RENPUUtvc2JnSmZKLXhCQ1Y4dW4xUmY4QUZCQXlMS2tWeGoxcmFQV05kaFJQY3FiWWJCaVMzY3NlaDNBaE5CVjE0VnhjbnFwOVZrNkczR2otbGfSAeMBQVVfeXFMT2tiOGpQUF91bC1OdERTS3RFdk9QWjdZSVRzSEUzUkpVYlBVTE4xbnhRX3pQd3NNcHNMZkx5YnRhdWQ3cTZQbGFweXpSaEY2NkVvX2gwZ0lndVdpQ0M4aWNPQVgzeVRVVVZoTVRiV0tCWDdQZmxtQnJIWENoa3VTOEZBSUFMOGdBUXNtNGVQaFJ0RGxmTmw3TWduSDk5U01TcE9mZFhZNEZKQTRzOXFQbVY5cWUtNF9pTngtejlRRWhxalFJQUVneXBpdWlwcnJCYlNRMERpbm1JaWZTcUUwb0lJLVk?oc=5,https://prfmnews.pikiran-rakyat.com/nasional/pr-1310120486/aturan-wfh-1-hari-berdampak-penyaluran-mbg-anak-sekolah-dan-kelompok-3b-bgn-buka-suara,FAILED_TO_PARSE,,,,success,failed: Failed to parse article at https://prfmnews.pikiran-rakyat.com/nasional/pr-1310120486/aturan-wfh-1-hari-berdampak-penyaluran-mbg-anak-sekolah-dan-kelompok-3b-bgn-buka-suara: 'Article' object has no attribute 'set_html'
MBG,MBG: Program Makan atau Mesin Ekonomi yang Kita Abaikan? - Tribunnews.com,,Tribunnews.com,https://www.tribunnews.com,https://news.google.com/rss/articles/CBMiogFBVV95cUxQeUFpVHhyQVROa1ZTYXpkcl9tLWhJaGtKMjBlVkJkX0FMM01vcm1RZGxWZ0xJNVU5NWVaMkRNRGJDb2htTF9jeE95UU5KVWRGSkJqQldmWEpBVFJMclFDZ1owSTRjNUhvOTlhR2xsdUg2ZmVhalIwZ0poWm1vNWhYSGpQamRHLWtOakNGRG41ZzlnS0RsMmxodWtTUFk1bTBPcGfSAaQBQVVfeXFMTTJ1WDRmeHNZU0RYal9NLWpZUEhUaHRuQzFvYUZHME4ydHQ3MElUNmRQbWo5dDAydlAzblpGaVpqZmdENGlIV2xvZm9URkpiSHZ3YkhXM0ZMRzdsQWwyRXJJeHQzOFcyNXk1alQ2R1g4djJodDg3anhJaHJwbWpSeGxBVkE5Q2xmSmxPRldmX1NjZzZ0TGNGMXZPYmNISnNmWnpleVE?oc=5,https://www.tribunnews.com/tribunners/7812160/mbg-program-makan-atau-mesin-ekonomi-yang-kita-abaikan,FAILED_TO_PARSE,,,,success,failed: Failed to parse article at https://www.tribunnews.com/tribunners/7812160/mbg-program-makan-atau-mesin-ekonomi-yang-kita-abaikan: 'Article' object has no attribute 'set_html'
MBG,"72 Siswa di Pondok Kelapa Keracunan MBG, DPR: Tutup Permanen SPPG - IDN Times",,IDN Times,https://www.idntimes.com,https://news.google.com/rss/articles/CBMiuwFBVV95cUxOZ3RTUFRQRjdVSDB2Zmt1LTRwaTg2NTRKbEVyYWxwZHR3a1hPUUNhWWNpZlhxc1dBYnFJMDhoWXF5d3kwdURtQm9XQ292dFBSX2tDbEFIOVhSSXptd1RqaFlHT0RnQmhPS3YzZ1J3TklqLWY1bjQxZnFsQ1VsSm16cmxsMERjU25NTXdkV2lQdzI5bUZIbFI1bTMwdHFVZUd6RzdxSzB4a3dBaUxBMVU5N01Oanhwa25BZ3hF0gHAAUFVX3lxTE1ULTA0UnJMU2dBT0F1cnRobkppYUllcV92eE9Wa01qUkwtZUF4b3FXOGR1aVBGTGZPVW1PQnVVVFVLUHZKZS1qLWxCa3FtZVJIOVlfem5FLWJDTnhuaVJUMXFzVkl1TFBELWhGbWJTTTFMOFQ1bVVSUEk0eTc4bzExeXM5TDhvdDU2TGFGT0xEUkkwaEs2OS1nNHJrSVpnWG5xeFRERm1MUmFjSkNUUjVMU2RuNzNGRy04UFlWRGlMbw?oc=5,https://news.google.com/rss/articles/CBMiuwFBVV95cUxOZ3RTUFRQRjdVSDB2Zmt1LTRwaTg2NTRKbEVyYWxwZHR3a1hPUUNhWWNpZlhxc1dBYnFJMDhoWXF5d3kwdURtQm9XQ292dFBSX2tDbEFIOVhSSXptd1RqaFlHT0RnQmhPS3YzZ1J3TklqLWY1bjQxZnFsQ1VsSm16cmxsMERjU25NTXdkV2lQdzI5bUZIbFI1bTMwdHFVZUd6RzdxSzB4a3dBaUxBMVU5N01Oanhwa25BZ3hF0gHAAUFVX3lxTE1ULTA0UnJMU2dBT0F1cnRobkppYUllcV92eE9Wa01qUkwtZUF4b3FXOGR1aVBGTGZPVW1PQnVVVFVLUHZKZS1qLWxCa3FtZVJIOVlfem5FLWJDTnhuaVJUMXFzVkl1TFBELWhGbWJTTTFMOFQ1bVVSUEk0eTc4bzExeXM5TDhvdDU2TGFGT0xEUkkwaEs2OS1nNHJrSVpnWG5xeFRERm1MUmFjSkNUUjVMU2RuNzNGRy04UFlWRGlMbw?oc=5,NO_CONTENT_EXTRACTED,,,,failed: url_resolution_error,success
MBG,Pramono Sebut Seluruh Siswa yang Diduga Keracunan MBG di Jaktim Sudah Dipulangkan - news.okezone.com,,news.okezone.com,https://news.okezone.com,https://news.google.com/rss/articles/CBMizwFBVV95cUxPT3BkX0VOOXlnQ05oLTNxbnBnakRTZGEzSkVUazRKYUQzVzU1TlZfNWhyckZ6czBGbWNMZXVqWDE3d3ZsU3Z1T1lQRDJyTWRaRkU1Y2ZaSWFGc1hoY3VaQ05TdXlrc3dRLXpvZG9RSFoxRnZkZnhUTjVjcXNNMkU0cFVwTG1jN1l3NFlMNm94X1plYTRYbm0zRG15X09GbWtJeUx1MFpjWVBZUXVDMVphQ3Q3N281RlZHNzZJNFJBaXBoQzRNMW1Hd0N0ZGRxbm8?oc=5,https://news.google.com/rss/articles/CBMizwFBVV95cUxPT3BkX0VOOXlnQ05oLTNxbnBnakRTZGEzSkVUazRKYUQzVzU1TlZfNWhyckZ6czBGbWNMZXVqWDE3d3ZsU3Z1T1lQRDJyTWRaRkU1Y2ZaSWFGc1hoY3VaQ05TdXlrc3dRLXpvZG9RSFoxRnZkZnhUTjVjcXNNMkU0cFVwTG1jN1l3NFlMNm94X1plYTRYbm0zRG15X09GbWtJeUx1MFpjWVBZUXVDMVphQ3Q3N281RlZHNzZJNFJBaXBoQzRNMW1Hd0N0ZGRxbm8?oc=5,NO_CONTENT_EXTRACTED,,,,failed: url_resolution_error,success
MBG,"Keracunan MBG Kembali Terjadi Nggak Ada Ampun, BGN Suspend SPPG - RM.ID",,RM.ID,https://rm.id,https://news.google.com/rss/articles/CBMiswFBVV95cUxNMnNFUWZtZWdmM1FQVXJPd2pnR1MxZUFqWGUtWEhZNjFLMngwQXY3WEt6dHE3VDVoejFnOTVUR3AtbDF2dTViamRJcGo0Y2RLR3Z3dVlQS2JjbDYzRnNVSGVDS2xmUl9UNU96SEdoZDIzS1ZKczFGZGtqZTNRY1ZwZ25zQkhiN1UwSFBBUDM0MEpSY1NJbTZFQW5FRVZ0S1lmVi1MRjJ0b09FZzJvTnFHWXFMNA?oc=5,https://rm.id/baca-berita/government-action/306289/keracunan-mbg-kembali-terjadi-nggak-ada-ampun-bgn-suspend-sppg,FAILED_TO_PARSE,,,,success,failed: Failed to parse article at https://rm.id/baca-berita/government-action/306289/keracunan-mbg-kembali-terjadi-nggak-ada-ampun-bgn-suspend-sppg: 'Article' object has no attribute 'set_html'
MBG,"Banggar DPR Rapat dengan BGN, Bahas Perbaikan MBG dan Sudah Ada 26.000 SPPG - Kompas.com",,Kompas.com,https://nasional.kompas.com,https://news.google.com/rss/articles/CBMixAFBVV95cUxNQXVyYkF0R256OTNXcVpYZXR3eHByTHR3R25nenl0bzdSN2VBVnJSMVh4TS1BbXhmSjBjNXVKV1FPdXNGZ2RYN0dSNHdDc29PbVlWVmsxYWFoeWx5Sm01UDBJelliclJPYlJwUFpvblJMLXpiYTduMTNzd05KSjVab2FicTNRTWY4cVhqZEM4Ni1rM3BVZnBLMkllNHNMeVB1cVYwUUwzbzY5SnRaWURKMC1SWGNkdjgzbkQ2R1VYSjhqWHZW?oc=5,https://news.google.com/rss/articles/CBMixAFBVV95cUxNQXVyYkF0R256OTNXcVpYZXR3eHByTHR3R25nenl0bzdSN2VBVnJSMVh4TS1BbXhmSjBjNXVKV1FPdXNGZ2RYN0dSNHdDc29PbVlWVmsxYWFoeWx5Sm01UDBJelliclJPYlJwUFpvblJMLXpiYTduMTNzd05KSjVab2FicTNRTWY4cVhqZEM4Ni1rM3BVZnBLMkllNHNMeVB1cVYwUUwzbzY5SnRaWURKMC1SWGNkdjgzbkQ2R1VYSjhqWHZW?oc=5,NO_CONTENT_EXTRACTED,,,,failed: url_resolution_error,success
MBG,"Viral 70 Ribu Motor Listrik buat Operasional MBG, Harganya Bikin Kaget! - detikoto",,detikoto,https://oto.detik.com,https://news.google.com/rss/articles/CBMitgFBVV95cUxQQldRUFFjOTBCa3FtSHJsRTcwMWVZV0g4Skloa1hITWxDakZNMVh1bUJ2aTh3VXFPSHpLNlBZZGhNbGxmbDhXdVg4cFpGVUZUTnhLYlJsOHhYTUdId3ptczR2M3FtMVBCTHFCYkpKdEstOVZtOEdId0RUM1FoSWpYQVNWbUphY0NNb3dTVGNCYm91bU5xQnFZSk5ZSDNTSWdEN1dvVjMxdFpGclpSSHkwMUR4SlluQdIBuwFBVV95cUxPNmhpYXVQNTIzVVl4Q3BkVU40bDhqZ3lkUjlCb3U3QURvSWs1VVM2NUlWNjFqNDhBcmo0bGJENTZUdi1ZM3RKSm9TYXVmODdETHNEb3pBQzJFUGZZWEZUdGJvZHdLd0NHc21IdW44cGI3d2pDTi15M1UxemFQY1g3bVBOMVRVcjRwQksxS1VKSms2eVRwNzZBMFZYSS01eXpHMmhWeUVQcHZmTU5UeUMwMW5LdFVTdmx2cFZv?oc=5,https://news.google.com/rss/articles/CBMitgFBVV95cUxQQldRUFFjOTBCa3FtSHJsRTcwMWVZV0g4Skloa1hITWxDakZNMVh1bUJ2aTh3VXFPSHpLNlBZZGhNbGxmbDhXdVg4cFpGVUZUTnhLYlJsOHhYTUdId3ptczR2M3FtMVBCTHFCYkpKdEstOVZtOEdId0RUM1FoSWpYQVNWbUphY0NNb3dTVGNCYm91bU5xQnFZSk5ZSDNTSWdEN1dvVjMxdFpGclpSSHkwMUR4SlluQdIBuwFBVV95cUxPNmhpYXVQNTIzVVl4Q3BkVU40bDhqZ3lkUjlCb3U3QURvSWs1VVM2NUlWNjFqNDhBcmo0bGJENTZUdi1ZM3RKSm9TYXVmODdETHNEb3pBQzJFUGZZWEZUdGJvZHdLd0NHc21IdW44cGI3d2pDTi15M1UxemFQY1g3bVBOMVRVcjRwQksxS1VKSms2eVRwNzZBMFZYSS01eXpHMmhWeUVQcHZmTU5UeUMwMW5LdFVTdmx2cFZv?oc=5,NO_CONTENT_EXTRACTED,,,,failed: url_resolution_error,success
MBG,Maaf dan Evaluasi BGN Terkait Kasus Keracunan MBG di Duren Sawit Jaktim - Kompas.com,,Kompas.com,https://nasional.kompas.com,https://news.google.com/rss/articles/CBMizgFBVV95cUxONzFQVVFqYUtCTHlIWDBWZXFETGs4ZjVScmlRRzZmWmJDbjRHUWF5S3VWV0F4NXNwelVuZWZqZExWSlJEbUI5NEdwZVh3MHp2amVhcHVsOWN2QzAwNHl1T29QSW1tU2JWQkxfMEVNS1BVN2xWcHRyVkJHQk90NlhsNEVJaU1WNkNubGFCanpsQktpQnVoT0F0YW0zNkR5YU8xc0hRSFhobDFKRVV4cVotZFM3aEhuSlFWekdGbmNmMDFRemtGdWE1dm5sb0JVUQ?oc=5,https://news.google.com/rss/articles/CBMizgFBVV95cUxONzFQVVFqYUtCTHlIWDBWZXFETGs4ZjVScmlRRzZmWmJDbjRHUWF5S3VWV0F4NXNwelVuZWZqZExWSlJEbUI5NEdwZVh3MHp2amVhcHVsOWN2QzAwNHl1T29QSW1tU2JWQkxfMEVNS1BVN2xWcHRyVkJHQk90NlhsNEVJaU1WNkNubGFCanpsQktpQnVoT0F0YW0zNkR5YU8xc0hRSFhobDFKRVV4cVotZFM3aEhuSlFWekdGbmNmMDFRemtGdWE1dm5sb0JVUQ?oc=5,NO_CONTENT_EXTRACTED,,,,failed: url_resolution_error,success
MBG,"Kasus Keracunan MBG Berulang, FSGI Sebut Ada Masalah Pengawasan - Kompas.com",,Kompas.com,https://nasional.kompas.com,https://news.google.com/rss/articles/CBMitgFBVV95cUxPTlQ0TkFZbmduLUltblkzbTN2SHcwUzhObEhLc2otOHROSWEzN3g1ZUljUWlSREdYRDhLdXlrMHJaSHdsbnVxRnVsdEdtR2NVeTNKeWw2VEs1WUxMeEdISWY1MWF5d29wYjMwZTdUUk1pYnVzak4tdTBDSGpWMEJBV1pCYjB3ZUdxYTFNU1FsRVVjc2xaWVgyc2huMGpCR2dvcndrQ3N4dXdpa2JQV1hNOEV4TEpiZw?oc=5,https://news.google.com/rss/articles/CBMitgFBVV95cUxPTlQ0TkFZbmduLUltblkzbTN2SHcwUzhObEhLc2otOHROSWEzN3g1ZUljUWlSREdYRDhLdXlrMHJaSHdsbnVxRnVsdEdtR2NVeTNKeWw2VEs1WUxMeEdISWY1MWF5d29wYjMwZTdUUk1pYnVzak4tdTBDSGpWMEJBV1pCYjB3ZUdxYTFNU1FsRVVjc2xaWVgyc2huMGpCR2dvcndrQ3N4dXdpa2JQV1hNOEV4TEpiZw?oc=5,NO_CONTENT_EXTRACTED,,,,failed: url_resolution_error,success
MBG,Wamen Isyana: Penting Tingkatkan Distribusi MBG bagi 3B - metrotvnews.com,,metrotvnews.com,https://www.metrotvnews.com,https://news.google.com/rss/articles/CBMinAFBVV95cUxPVkpuaG9QRk9yRDRtZG1LdlpxRHV6VENiOGM4RVppNVJUVWNFMWpOVDB4MWVqT0RqeXU3a2dvRmZoSWFoLTNkVXp4UDhCczJRZ3daVkhleGZxX2ZITURlOGtQdjlGSmw3dkZSSHUybmZDTTZFZGFfWjFFX1poOURwamZzb3dYWFRPTGV5b2tUYXZhTGRySXlEeWkyUTE?oc=5,https://news.google.com/rss/articles/CBMinAFBVV95cUxPVkpuaG9QRk9yRDRtZG1LdlpxRHV6VENiOGM4RVppNVJUVWNFMWpOVDB4MWVqT0RqeXU3a2dvRmZoSWFoLTNkVXp4UDhCczJRZ3daVkhleGZxX2ZITURlOGtQdjlGSmw3dkZSSHUybmZDTTZFZGFfWjFFX1poOURwamZzb3dYWFRPTGV5b2tUYXZhTGRySXlEeWkyUTE?oc=5,NO_CONTENT_EXTRACTED,,,,failed: url_resolution_error,success
MBG,Wamen Isyana sebut pentingnya tingkatkan distribusi MBG bagi 3B - ANTARA News Gorontalo,,ANTARA News Gorontalo,https://gorontalo.antaranews.com,https://news.google.com/rss/articles/CBMirwFBVV95cUxNVFBMNWFTMW9KTTJDRFIwblR1OURzVVF1UUZLUkhkak51RkRWQWE3SlhmWVZDYWh0QTE3SVk5eWl5TWtQOUsyZVc3d24yUzFNTVhQbzJtR0dHUFZZZlE4SjZCLTFpaDdubklGOVl2UUp6YzRZMEk5emNmSWRJb29FUHRGeXRRNHVvclN0eTFoYzJEalc5NnRrc0h3NGZFZVltbk1ReWMtZ3JqczlfUEQw0gG0AUFVX3lxTE9JdmpGcUVPS2ZLNmVGai12WFY1WFBZUEFmNl91a3BTYzNXTUgzSG9TNDQzN1JyZEwwdnNIWENHOWdacGhWb2pMUDg4RGJiRGhodTRuQVcydDdnZDN2QVpoQ2hNLWNtd1VLM1h1WTFqd2lzQnFJTndUZ1dtS2ZDUUdnYS1GalRPcThhdm5NcFBqUDZBY2QxU1VXRnZFb3BtbkxGSUlzMEc0UXdqNjdXSmcxQUl1dQ?oc=5,https://gorontalo.antaranews.com/berita/398093/wamen-isyana-sebut-pentingnya-tingkatkan-distribusi-mbg-bagi-3b,FAILED_TO_PARSE,,,,success,failed: Failed to parse article at https://gorontalo.antaranews.com/berita/398093/wamen-isyana-sebut-pentingnya-tingkatkan-distribusi-mbg-bagi-3b: 'Article' object has no attribute 'set_html'
MBG,Pedagang Melon di Pasar Gede Solo Rasakan Peningkatan Ekonomi Sejak Ada MBG - kumparan.com - kumparan.com,,kumparan.com,https://kumparan.com,https://news.google.com/rss/articles/CBMivgFBVV95cUxOa0x4V1pzRFlnb29PRGdqYVp0SFJJdVRlX0JuZFRFcTBZeGlCbkMxQ2JtUWYzODh1MFJsVTczTWVJTVdnVF9SM2t4X1l1a1U3d3JEY2dXNDNxWC1MLUpvZVJjWElQaFhMSXh0VzBBYnJEamhCUWZqLUpMTGRqRUJ1ei1PT2E1UkpXYlEybHBwSDIxQWJFd0ZNeWtrMUdXUHgyUWxFNVVKeW5IZzJZNlJhSDdGTXlfNkF1SVo2My1R0gHGAUFVX3lxTE52TkFZQmtkY2VTSTNLSjVaRnoxWm5CODdXLVFwdkZLTnJRNEtQV1FCS2FmOVVydXBTSWw3djZBa1ZPdW45cDhnZk43R2NlWElmc3RVZ3hOTWtaWWdSbFhyZF8wN1FpRkwzekYtV3NTYUhUMFpqWHVlQmRQV3hNb2loV21ZSXd4dkJvcmZyVE1JNnRvbWVpSW5oelZyTzJxV1pEVFNMblFtOWRSQnJwUHZtVFJDVXpCRmdJVXhiMjhwdWk4TXdLUQ?oc=5,https://kumparan.com/kumparannews/pedagang-melon-di-pasar-gede-solo-rasakan-peningkatan-ekonomi-sejak-ada-mbg-279cv2Cdbf9,FAILED_TO_PARSE,,,,success,failed: Failed to parse article at https://kumparan.com/kumparannews/pedagang-melon-di-pasar-gede-solo-rasakan-peningkatan-ekonomi-sejak-ada-mbg-279cv2Cdbf9: 'Article' object has no attribute 'set_html'
MBG,Wamendagri tekankan kepala daerah di Kepri kawal kelancaran program MBG - ANTARA News Kepri,,ANTARA News Kepri,https://kepri.antaranews.com,https://news.google.com/rss/articles/CBMitAFBVV95cUxNUzRfQWFzbmFrRVdsc01sblBSS2pob3BNUG4wTmRBTlNDN2pXWjdYMHVoS1NUTGdLVFRfWExJcGxmNFIteF9CLXYxTVJzeWtPam9BQ3dvS0p5SklGd0FhM0QzNUFUVkx2UDgtQWRyLUs3ajhXU09OVXJuYThVZmN6Nm5CM2VsZUxQV1dBSVQ0RkhETmJLTW1HT3NpQU5aTTZSMTRhN0tJdWFhZDZISTZhR2lXT1I?oc=5,https://kepri.antaranews.com/berita/255265/wamendagri-tekankan-kepala-daerah-di-kepri-kawal-kelancaran-program-mbg,FAILED_TO_PARSE,,,,success,failed: Failed to parse article at https://kepri.antaranews.com/berita/255265/wamendagri-tekankan-kepala-daerah-di-kepri-kawal-kelancaran-program-mbg: 'Article' object has no attribute 'set_html'
MBG,"72 Siswa SD Diduga Keracunan MBG di Duren Sawit, SPPG Pondok Kelapa Belum Punya IPAL - Kompas.com",,Kompas.com,https://nasional.kompas.com,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNVVltWG1SSzVBWlNIZ3AzWF9vQy1GeVZBeVZfRVFHanloTTRUMGl2cjZMWE1zWlNXampSY0kxUHUyTGdzMTlNa2lsbGw1dXc0b01CLTJhUkRWT2RLWnJMcW5RUHlMdUJkS2JKVnctdTdDZEV1emt3c3F0T2dsT01KcXlVSTVzVkQ3T29zTzlHcVZOWktWWnB3WFJqVzcyMC1SMU9FdEJ2OVI0b01aTDZHOS10b1g1LUVyZXlEdkg4Z21ub2s?oc=5,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNVVltWG1SSzVBWlNIZ3AzWF9vQy1GeVZBeVZfRVFHanloTTRUMGl2cjZMWE1zWlNXampSY0kxUHUyTGdzMTlNa2lsbGw1dXc0b01CLTJhUkRWT2RLWnJMcW5RUHlMdUJkS2JKVnctdTdDZEV1emt3c3F0T2dsT01KcXlVSTVzVkQ3T29zTzlHcVZOWktWWnB3WFJqVzcyMC1SMU9FdEJ2OVI0b01aTDZHOS10b1g1LUVyZXlEdkg4Z21ub2s?oc=5,NO_CONTENT_EXTRACTED,,,,failed: url_resolution_error,success
MBG,"Ekonomi sepekan, pinjaman lewat Kopdes hingga MBG hanya hari sekolah - ANTARA News",,ANTARA News,https://www.antaranews.com,https://news.google.com/rss/articles/CBMirgFBVV95cUxOUS14YjUwbzA0NWxOYmF0VWhQcDF6Q2JjcFJuU2tkdGZlVWNHYlJtS1BmTU1CazNGNGVnaGcwVEh4Qm1DUC1HSTh5Zk0wV3hjM043VHpPNDFLQ2VGWU1ydllvRU9SX2NoazZaUHlaM0pJaldtQ0VWVmZGZUJhc2Y3eVpzYzliMXU2YzVGeFpPQXNhWWJ0TjBZYlVlZlpJZzMtc1JjZzc0RFdXdVZUQWfSAbABQVVfeXFMT190NFY1NGZSYVNtZUZjVGh5NjRSX3R6dU1XTi1uVm1ITl9pczM5YUFUM04tV0k0MkJTWi1mSXl5WnR0N3ZVa3dxT01zSXFLVWNaUHQ0TFZGU1Z0bHBNOWlSc2M1NmhxeG5YVnBsb001cTJaZlYwQjhCY19WWXhQVFZ6TGhvN1lqS09kZVozUzdTRFZWWnJfbU91dlA4TXlhbjRQWlNFZ2VpTGM2ZUdEYnQ?oc=5,https://www.antaranews.com/berita/5511637/ekonomi-sepekan-pinjaman-lewat-kopdes-hingga-mbg-hanya-hari-sekolah,FAILED_TO_PARSE,,,,success,failed: Failed to parse article at https://www.antaranews.com/berita/5511637/ekonomi-sepekan-pinjaman-lewat-kopdes-hingga-mbg-hanya-hari-sekolah: 'Article' object has no attribute 'set_html'
MBG,BGN Minta Maaf Buntut 72 Siswa di Jaktim Diduga Keracunan Spageti MBG - detikNews,,detikNews,https://news.detik.com,https://news.google.com/rss/articles/CBMirgFBVV95cUxOczVCUWpGbTNEajhObmY3dDdkLS1oaDV3SDR6OHI4T044WUptbV9IQndEWUM2VmdaQjVjelJTLVhSM3A0R2gtM3UwdjB1b2VDNklCVmQzMGdiNXpWb3Q0dTFITGljZnNsN1lBZHkyMjU2ZF90SmZTZUtnbnRUWm9CMXN1MW43bHdYMUJzVGRHY2RqanF2cUFsQl8zNnJuMEFic3hjNGQyTU43aFNBckHSAbMBQVVfeXFMUEpIbnp4NUlwb2tILVdlcmRLMmEybzlNTzNobk85UjJWbHdVSTgtZ2ZlY3R1X3BaT1ZqazE4TXJtWTU5UnZFcGFlNmtBTEQ5b3gzaG0xdGVUWU9CU2JWWURLMUY3MkxaQTV1cDE2aEdobUh4OVBDYzQweTF5cDVSS2VEdTJRb256a3hRRkV5WFJNYUM2MXVVbFphSGhBazZrbGIwNmJ2VHoxVVI2X1Z0T1VGbFE?oc=5,https://news.google.com/rss/articles/CBMirgFBVV95cUxOczVCUWpGbTNEajhObmY3dDdkLS1oaDV3SDR6OHI4T044WUptbV9IQndEWUM2VmdaQjVjelJTLVhSM3A0R2gtM3UwdjB1b2VDNklCVmQzMGdiNXpWb3Q0dTFITGljZnNsN1lBZHkyMjU2ZF90SmZTZUtnbnRUWm9CMXN1MW43bHdYMUJzVGRHY2RqanF2cUFsQl8zNnJuMEFic3hjNGQyTU43aFNBckHSAbMBQVVfeXFMUEpIbnp4NUlwb2tILVdlcmRLMmEybzlNTzNobk85UjJWbHdVSTgtZ2ZlY3R1X3BaT1ZqazE4TXJtWTU5UnZFcGFlNmtBTEQ5b3gzaG0xdGVUWU9CU2JWWURLMUY3MkxaQTV1cDE2aEdobUh4OVBDYzQweTF5cDVSS2VEdTJRb256a3hRRkV5WFJNYUM2MXVVbFphSGhBazZrbGIwNmJ2VHoxVVI2X1Z0T1VGbFE?oc=5,NO_CONTENT_EXTRACTED,,,,failed: url_resolution_error,success
MBG,Video: Puluhan Siswa SD di Duren Sawit Jaktim Diduga Keracunan Spageti MBG - 20detik,,20detik,https://20.detik.com,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNTXg0OUZrdjhiaWowQ1U4cGM5QlNsS3RoRG9WVnFyV08xWDd5blBTYy1ocUdMQUR1S2ZHSWExZEt4X3VkcWdJbzN1MzVrVm9mOENGM19fd0hsdHlZVHRCRlM4Z2VZVGxwNDBDd2VKNGlLMFpOSEluZHEtQVJxQnZzV1E0Nk9jYjhJRkZneHpkOXlqMjZrcTlUekZOQzROTDNDallKUExEdTlUUnpudG1vX21DQXo0clIySGNfQWdDVUVVdVE?oc=5,https://20.detik.com/detikupdate/20260404-260404024/video-puluhan-siswa-sd-di-duren-sawit-jaktim-diduga-keracunan-spageti-mbg,FAILED_TO_PARSE,,,,success,failed: Failed to parse article at https://20.detik.com/detikupdate/20260404-260404024/video-puluhan-siswa-sd-di-duren-sawit-jaktim-diduga-keracunan-spageti-mbg: 'Article' object has no attribute 'set_html'
